Var1,Var2,Corr,Target,Variables,Correlation,abs(Correlation)
STORIES,TVTYPE3,0.26863347818708894,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
BEDROOMS,TVTYPE3,0.3781725347113319,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
NCOMBATH,TVTYPE3,0.2931871845190048,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
OTHROOMS,TVTYPE3,0.2732050251023928,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
TOTROOMS,TVTYPE3,0.3664422797766133,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
PRKGPLC1,TVTYPE3,0.27481147093516806,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
OUTGRILL,TVTYPE3,0.2935411455354794,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
ICE,TVTYPE3,0.2559329150421413,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
SIZFREEZ,TVTYPE3,0.16854689933382735,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
DWASHUSE,TVTYPE3,0.20087078041506862,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
CWASHER,TVTYPE3,0.239390349619527,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
TOPFRONT,TVTYPE3,0.2392265607817803,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
WASHLOAD,TVTYPE3,0.31465771168113993,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
RNSETEMP,TVTYPE3,0.1956746979695582,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
DRYER,TVTYPE3,0.24344075183419314,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
DRYRFUEL,TVTYPE3,0.1720555830702225,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
TVCOLOR,TVTYPE3,0.8649298300322217,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
TVSIZE3,TVTYPE3,0.9415409808501181,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
TVTYPE3,TVTYPE3,1.0,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
CABLESAT3,TVTYPE3,0.9224700607631067,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
DIGITSTB3,TVTYPE3,0.9421361135878314,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
PLAYSTA3,TVTYPE3,0.9424144874188627,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
COMBOVCRDVD3,TVTYPE3,0.9473935505323656,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
VCR3,TVTYPE3,0.9408555041692089,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
DVD3,TVTYPE3,0.9375648529720476,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
TVAUDIOSYS3,TVTYPE3,0.9611287524225404,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
OTHERSTB3,TVTYPE3,0.9608420133425363,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
TVONWD3,TVTYPE3,0.9181019614776939,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
TVONWE3,TVTYPE3,0.9176764438282887,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
WELLPUMP,TVTYPE3,0.2064039924425628,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
FUELHEAT,TVTYPE3,-0.04263096055759486,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
HEATROOM,TVTYPE3,0.34821431736812075,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
FUELH2O,TVTYPE3,-0.05634478748682503,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
WHEATOTH,TVTYPE3,-0.1822519809790655,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
CENACHP,TVTYPE3,0.1616843832161757,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
ACOTHERS,TVTYPE3,0.15474326946197398,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
MAINTAC,TVTYPE3,0.17580652442378206,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
AGECENAC,TVTYPE3,0.13421870250501827,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
ACROOMS,TVTYPE3,0.2766821824353954,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
USECENAC,TVTYPE3,0.17826204280358646,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
THERMAINAC,TVTYPE3,0.172074735336442,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
PROTHERMAC,TVTYPE3,0.20118329528919957,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
TEMPHOMEAC,TVTYPE3,0.14515255958904563,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
TEMPGONEAC,TVTYPE3,0.14426641851385097,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
TEMPNITEAC,TVTYPE3,0.14435067912275532,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
NUMCFAN,TVTYPE3,0.26496712889441637,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
USECFAN,TVTYPE3,0.16683115790350117,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
SWIMPOOL,TVTYPE3,0.286017185495916,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
NOUTLGTNT,TVTYPE3,0.25277148264957694,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
WINDOWS,TVTYPE3,0.24955341775808382,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
USENG,TVTYPE3,0.06360611188943044,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
ELWARM,TVTYPE3,0.011421114617148937,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
ELWATER,TVTYPE3,-0.054584753239742836,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
UGWATER,TVTYPE3,0.057055263928116044,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
PELHEAT,TVTYPE3,0.0004296144922692285,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
PELHOTWA,TVTYPE3,-0.0595540436887511,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
PELAC,TVTYPE3,0.15528727861994873,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
PGASHTWA,TVTYPE3,0.02526252255187951,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
NHSLDMEM,TVTYPE3,0.3451873710660707,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
HUPROJ,TVTYPE3,-0.20376272507192897,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
TOTSQFT,TVTYPE3,0.3385956355606755,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
TOTSQFT_EN,TVTYPE3,0.33330578731184246,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
TOTHSQFT,TVTYPE3,0.3321387107584779,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
TOTCSQFT,TVTYPE3,0.2962970436411454,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
KWH,TVTYPE3,0.3369300194568894,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
TOTALDOL,TVTYPE3,0.3455288752396739,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
KAVALNG,TVTYPE3,0.0062463611074720865,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
PERIODNG,TVTYPE3,0.00833355710534087,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
SCALENG,TVTYPE3,0.010562932452488101,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
OA_LAT,TVTYPE3,0.037499100262129416,KWH,TVTYPE3,0.3369300194568894,0.3369300194568894
TYPEHUQ,CABLESAT3,-0.23010185665742858,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
CDD30YR,CABLESAT3,0.031823423266911635,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
KOWNRENT,CABLESAT3,-0.21185017494841588,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
NUMFLRS,CABLESAT3,-0.23242214072835526,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
NUMAPTS,CABLESAT3,-0.23392675327690332,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
STUDIO,CABLESAT3,-0.2646036223356908,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
NAPTFLRS,CABLESAT3,-0.2551384638301968,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
STORIES,CABLESAT3,0.26383245022215346,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
BEDROOMS,CABLESAT3,0.3753996912096746,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
NCOMBATH,CABLESAT3,0.2896592795570347,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
OTHROOMS,CABLESAT3,0.2710631070054778,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
TOTROOMS,CABLESAT3,0.36409365631589713,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
PRKGPLC1,CABLESAT3,0.2762900488958023,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
OUTGRILL,CABLESAT3,0.29305888567556354,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
ICE,CABLESAT3,0.2514205310210104,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
SIZFREEZ,CABLESAT3,0.18955716975119571,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
DWASHUSE,CABLESAT3,0.20465778191984807,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
CWASHER,CABLESAT3,0.24083703274450033,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
TOPFRONT,CABLESAT3,0.23206481555445527,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
WASHLOAD,CABLESAT3,0.31543595286678344,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
RNSETEMP,CABLESAT3,0.19872377333945004,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
DRYER,CABLESAT3,0.2466161320921827,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
DRYRFUEL,CABLESAT3,0.17950070563871784,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
TVCOLOR,CABLESAT3,0.8527926942535546,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
TVSIZE3,CABLESAT3,0.9159436016883495,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
TVTYPE3,CABLESAT3,0.9224700607631067,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
CABLESAT3,CABLESAT3,1.0,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
DIGITSTB3,CABLESAT3,0.9278721901133217,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
PLAYSTA3,CABLESAT3,0.9225953908675415,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
COMBOVCRDVD3,CABLESAT3,0.9352051994886283,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
VCR3,CABLESAT3,0.9312857853986366,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
DVD3,CABLESAT3,0.9173833847494187,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
TVAUDIOSYS3,CABLESAT3,0.9452073267843605,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
OTHERSTB3,CABLESAT3,0.9471679958234949,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
TVONWD3,CABLESAT3,0.9100813827953873,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
TVONWE3,CABLESAT3,0.9073992607644211,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
WELLPUMP,CABLESAT3,0.22023834204085538,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
FUELHEAT,CABLESAT3,-0.037141308558016506,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
HEATROOM,CABLESAT3,0.34833678209585434,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
FUELH2O,CABLESAT3,-0.04567280761386324,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
WHEATOTH,CABLESAT3,-0.18416317623210005,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
CENACHP,CABLESAT3,0.16391241681837876,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
ACOTHERS,CABLESAT3,0.15694386375807795,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
MAINTAC,CABLESAT3,0.17601967292700624,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
AGECENAC,CABLESAT3,0.13808516583661107,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
ACROOMS,CABLESAT3,0.2798902087261667,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
USECENAC,CABLESAT3,0.18260768866197694,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
THERMAINAC,CABLESAT3,0.17418943244024404,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
PROTHERMAC,CABLESAT3,0.19885420585174973,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
TEMPHOMEAC,CABLESAT3,0.15062089824814975,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
TEMPGONEAC,CABLESAT3,0.14930410163528463,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
TEMPNITEAC,CABLESAT3,0.14969057676714645,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
NUMCFAN,CABLESAT3,0.2678049880557993,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
USECFAN,CABLESAT3,0.17038291722744442,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
SWIMPOOL,CABLESAT3,0.28240369152407907,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
NOUTLGTNT,CABLESAT3,0.25237927671366855,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
WINDOWS,CABLESAT3,0.2448391580047153,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
USENG,CABLESAT3,0.05390746046602572,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
ELWARM,CABLESAT3,0.007943365021641013,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
ELWATER,CABLESAT3,-0.043115137347090236,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
UGWATER,CABLESAT3,0.047030312152221504,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
PELHEAT,CABLESAT3,-0.0033998080116012016,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
PELHOTWA,CABLESAT3,-0.04885575750951237,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
PELAC,CABLESAT3,0.15594045136904644,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
PGASHTWA,CABLESAT3,0.015323707062748479,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
NHSLDMEM,CABLESAT3,0.33052285488289,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
HUPROJ,CABLESAT3,-0.21359691892328442,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
TOTSQFT,CABLESAT3,0.3349555709059787,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
TOTSQFT_EN,CABLESAT3,0.32978512568481594,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
TOTHSQFT,CABLESAT3,0.33060556562721255,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
TOTCSQFT,CABLESAT3,0.29535131771112033,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
KWH,CABLESAT3,0.3400536885629924,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
TOTALDOL,CABLESAT3,0.3441936183759835,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
KAVALNG,CABLESAT3,-0.002655654807290743,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
PERIODNG,CABLESAT3,-0.0002724115041886908,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
SCALENG,CABLESAT3,0.0020249506521145986,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
OA_LAT,CABLESAT3,0.03884238827452863,KWH,CABLESAT3,0.3400536885629924,0.3400536885629924
TYPEHUQ,DIGITSTB3,-0.22119046351631746,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
CDD30YR,DIGITSTB3,0.02600148361856284,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
KOWNRENT,DIGITSTB3,-0.1994247289270998,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
NUMFLRS,DIGITSTB3,-0.23209124491691474,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
NUMAPTS,DIGITSTB3,-0.23355258933383696,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
STUDIO,DIGITSTB3,-0.26034570845526656,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
NAPTFLRS,DIGITSTB3,-0.2499749584968139,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
STORIES,DIGITSTB3,0.26236114958788515,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
BEDROOMS,DIGITSTB3,0.3722864338842944,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
NCOMBATH,DIGITSTB3,0.2765102745663448,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
OTHROOMS,DIGITSTB3,0.2670336236166902,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
TOTROOMS,DIGITSTB3,0.35993250045523417,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
PRKGPLC1,DIGITSTB3,0.26650180323704403,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
OUTGRILL,DIGITSTB3,0.28739838766651193,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
ICE,DIGITSTB3,0.23381244916699578,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
SIZFREEZ,DIGITSTB3,0.1807050686345423,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
DWASHUSE,DIGITSTB3,0.1873238610015743,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
CWASHER,DIGITSTB3,0.23945627829881772,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
TOPFRONT,DIGITSTB3,0.22508178459711647,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
WASHLOAD,DIGITSTB3,0.3137136767275058,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
RNSETEMP,DIGITSTB3,0.19677565156489035,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
DRYER,DIGITSTB3,0.24281499976183132,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
DRYRFUEL,DIGITSTB3,0.17304913890964096,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
TVCOLOR,DIGITSTB3,0.8740688815459133,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
TVSIZE3,DIGITSTB3,0.9339567851566121,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
TVTYPE3,DIGITSTB3,0.9421361135878314,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
CABLESAT3,DIGITSTB3,0.9278721901133217,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
DIGITSTB3,DIGITSTB3,1.0,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
PLAYSTA3,DIGITSTB3,0.9576543635107148,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
COMBOVCRDVD3,DIGITSTB3,0.9668130300745217,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
VCR3,DIGITSTB3,0.9655643909387926,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
DVD3,DIGITSTB3,0.9499701207749328,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
TVAUDIOSYS3,DIGITSTB3,0.9764209946898734,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
OTHERSTB3,DIGITSTB3,0.9797088707940821,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
TVONWD3,DIGITSTB3,0.9337807759261755,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
TVONWE3,DIGITSTB3,0.9319970068072655,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
WELLPUMP,DIGITSTB3,0.20978857444069673,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
FUELHEAT,DIGITSTB3,-0.04212359810206508,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
HEATROOM,DIGITSTB3,0.34284510924212835,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
FUELH2O,DIGITSTB3,-0.05055309678582256,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
WHEATOTH,DIGITSTB3,-0.18468943104654317,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
CENACHP,DIGITSTB3,0.1539018629578678,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
ACOTHERS,DIGITSTB3,0.14756870405960784,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
MAINTAC,DIGITSTB3,0.16647372815994832,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
AGECENAC,DIGITSTB3,0.1327522977559515,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
ACROOMS,DIGITSTB3,0.26705045347002954,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
USECENAC,DIGITSTB3,0.17011638543048296,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
THERMAINAC,DIGITSTB3,0.16384641512397183,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
PROTHERMAC,DIGITSTB3,0.18780970638654249,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
TEMPHOMEAC,DIGITSTB3,0.13845339814163346,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
TEMPGONEAC,DIGITSTB3,0.13716961412970624,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
TEMPNITEAC,DIGITSTB3,0.1375201043360558,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
NUMCFAN,DIGITSTB3,0.25835890815475476,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
USECFAN,DIGITSTB3,0.16409928578982286,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
SWIMPOOL,DIGITSTB3,0.27690507244670376,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
NOUTLGTNT,DIGITSTB3,0.2506542092120356,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
WINDOWS,DIGITSTB3,0.24033821363026356,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
USENG,DIGITSTB3,0.05726316189472681,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
ELWARM,DIGITSTB3,0.014758347745835156,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
ELWATER,DIGITSTB3,-0.04797763682792973,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
UGWATER,DIGITSTB3,0.05204837074242085,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
PELHEAT,DIGITSTB3,0.003884563537183227,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
PELHOTWA,DIGITSTB3,-0.05294048264752241,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
PELAC,DIGITSTB3,0.14775663292016017,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
PGASHTWA,DIGITSTB3,0.019882365053903645,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
NHSLDMEM,DIGITSTB3,0.3439711703072411,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
HUPROJ,DIGITSTB3,-0.2013146455489842,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
TOTSQFT,DIGITSTB3,0.32514018110925275,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
TOTSQFT_EN,DIGITSTB3,0.3211817950404353,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
TOTHSQFT,DIGITSTB3,0.31988190138280526,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
TOTCSQFT,DIGITSTB3,0.2825951478533356,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
KWH,DIGITSTB3,0.3277784051239616,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
TOTALDOL,DIGITSTB3,0.3345150977231103,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
KAVALNG,DIGITSTB3,-0.0007256369201540359,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
PERIODNG,DIGITSTB3,0.0012071084523626976,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
SCALENG,DIGITSTB3,0.003821368301865434,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
OA_LAT,DIGITSTB3,0.035344824674438245,KWH,DIGITSTB3,0.3277784051239616,0.3277784051239616
TYPEHUQ,PLAYSTA3,-0.21970232287848343,KWH,PLAYSTA3,0.3401636520462704,0.3401636520462704
CDD30YR,PLAYSTA3,0.03533124254611512,KWH,PLAYSTA3,0.3401636520462704,0.3401636520462704
KOWNRENT,PLAYSTA3,-0.19074654723405593,KWH,PLAYSTA3,0.3401636520462704,0.3401636520462704
NUMFLRS,PLAYSTA3,-0.22889892814754287,KWH,PLAYSTA3,0.3401636520462704,0.3401636520462704
NUMAPTS,PLAYSTA3,-0.23038472001341975,KWH,PLAYSTA3,0.3401636520462704,0.3401636520462704
STUDIO,PLAYSTA3,-0.2575521454009359,KWH,PLAYSTA3,0.3401636520462704,0.3401636520462704
NAPTFLRS,PLAYSTA3,-0.2470023959051305,KWH,PLAYSTA3,0.3401636520462704,0.3401636520462704
STORIES,PLAYSTA3,0.259525671524811,KWH,PLAYSTA3,0.3401636520462704,0.3401636520462704
BEDROOMS,PLAYSTA3,0.3775580588003289,KWH,PLAYSTA3,0.3401636520462704,0.3401636520462704
NCOMBATH,PLAYSTA3,0.2774218368792885,KWH,PLAYSTA3,0.3401636520462704,0.3401636520462704
OTHROOMS,PLAYSTA3,0.2648208352343725,KWH,PLAYSTA3,0.3401636520462704,0.3401636520462704
TOTROOMS,PLAYSTA3,0.36092689480642903,KWH,PLAYSTA3,0.3401636520462704,0.3401636520462704
PRKGPLC1,PLAYSTA3,0.26315911701938977,KWH,PLAYSTA3,0.3401636520462704,0.3401636520462704
OUTGRILL,PLAYSTA3,0.29213435025622303,KWH,PLAYSTA3,0.3401636520462704,0.3401636520462704
ICE,PLAYSTA3,0.24079970365275583,KWH,PLAYSTA3,0.3401636520462704,0.3401636520462704
SIZFREEZ,PLAYSTA3,0.1765683312205307,KWH,PLAYSTA3,0.3401636520462704,0.3401636520462704
DWASHUSE,PLAYSTA3,0.19624901674918768,KWH,PLAYSTA3,0.3401636520462704,0.3401636520462704
CWASHER,PLAYSTA3,0.23829340428538698,KWH,PLAYSTA3,0.3401636520462704,0.3401636520462704
TOPFRONT,PLAYSTA3,0.22587440575097878,KWH,PLAYSTA3,0.3401636520462704,0.3401636520462704
WASHLOAD,PLAYSTA3,0.3224365603990546,KWH,PLAYSTA3,0.3401636520462704,0.3401636520462704
RNSETEMP,PLAYSTA3,0.1967131311053317,KWH,PLAYSTA3,0.3401636520462704,0.3401636520462704
DRYER,PLAYSTA3,0.24127957810120115,KWH,PLAYSTA3,0.3401636520462704,0.3401636520462704
DRYRFUEL,PLAYSTA3,0.175324616632168,KWH,PLAYSTA3,0.3401636520462704,0.3401636520462704
TVCOLOR,PLAYSTA3,0.8737515935311747,KWH,PLAYSTA3,0.3401636520462704,0.3401636520462704
TVSIZE3,PLAYSTA3,0.9375500648315055,KWH,PLAYSTA3,0.3401636520462704,0.3401636520462704
TVTYPE3,PLAYSTA3,0.9424144874188627,KWH,PLAYSTA3,0.3401636520462704,0.3401636520462704
CABLESAT3,PLAYSTA3,0.9225953908675415,KWH,PLAYSTA3,0.3401636520462704,0.3401636520462704
